sample_id,category,goal,launched_at,deadline,image_num,sentence_num,word_num,frame_num,state,dataset_type,url
2709484,Comics,521,1634313600,1636991999,20,95,626,86,1,1,https://www.indiegogo.com/projects/draw-the-animated-nexus-bonus-thuneworld-ashcan
2093924,Energy & Green Tech,100000,1492328082,1497542399,5,88,938,90,0,0,https://www.indiegogo.com/projects/disaster-predictor-detector-alarm-solution
1821588,Health & Fitness,138530,1468598399,1468684799,1,42,335,191,1,0,https://www.indiegogo.com/projects/trainerbot
2577918,Dance & Theater,8050,1581782400,1583510399,2,158,1453,271,1,2,https://www.indiegogo.com/projects/intruder-intruz
2662023,Home,25000,1615824000,1619798399,4,69,871,248,1,0,https://www.indiegogo.com/projects/snorble-imagine-a-better-bedtime
2252045,Human Rights,57000,1512426727,1515945599,1,26,364,140,0,0,https://www.indiegogo.com/projects/refugee-makers-project--3
2025418,Tabletop Games,5220,1511730349,1515686399,6,77,684,123,1,1,https://www.indiegogo.com/projects/brainbo-the-quickfire-colour-card-game
2128741,Art,1850,1496109544,1500479999,5,71,634,106,1,0,https://www.indiegogo.com/projects/counterspell-poem88
2444185,Camera Gear,7110,1550073600,1552751999,29,166,1495,159,1,2,https://www.indiegogo.com/projects/maya-the-only-darkroom-timer-you-ll-ever-need
2380237,Travel & Outdoors,8000,1527428366,1530460799,3,31,286,94,0,2,https://www.indiegogo.com/projects/love-it-guide-the-global-traveler-savings-card
2543207,Music,10800,1568304000,1571759999,8,76,1029,309,0,0,https://www.indiegogo.com/projects/spirit-maze-432hz-album-ft-handpan-by-j-colbert
2686431,Music,2000,1625760000,1629734399,1,21,217,66,1,0,https://www.indiegogo.com/projects/the-crushing-days-album-release
1765911,Home,45568,1463965382,1466611199,8,73,948,164,1,0,https://www.indiegogo.com/projects/orbii-a-mobile-home-security-robot-with-hd-video
2603709,Home,15144,1595174400,1597161599,5,92,667,33,1,0,https://www.indiegogo.com/projects/yak-grills-the-ultimate-charcoal-hibachi-grill
2684061,Transportation,103469,1622995199,1623081599,4,89,1191,214,1,0,https://www.indiegogo.com/projects/ic-r-the-true-smart-motorcycle-helmet
488618,Phones & Accessories,50000,1376047880,1379951999,2,220,856,79,0,2,https://www.indiegogo.com/projects/myskiva-private-cloud-wifi-router-with-iphone-ipad-android-apps
2427855,Wellness,5500,1540137600,1542902399,6,107,1324,346,0,0,https://www.indiegogo.com/projects/pioneertown-preservation-park-project
2494526,Energy & Green Tech,15000,1557072000,1560959999,6,83,638,140,1,1,https://www.indiegogo.com/projects/the-emergency-home-water-barrel-by-waterfull
2586795,Home,2000,1585584000,1588262399,21,63,722,32,1,2,https://www.indiegogo.com/projects/nexfan-ultra-portable-ac-with-powerful-cooling
94498,Video Games,8250,1334490191,1336665599,2,68,527,249,0,2,https://www.indiegogo.com/projects/the-journey-to-dreamhack-begins
2634945,Audio,77500,1603728000,1606406399,24,19,280,85,1,0,https://www.indiegogo.com/projects/lavanda-lune-wireless-anc-earbuds
2600688,Film,600,1592064000,1594569599,12,67,780,92,1,2,https://www.indiegogo.com/projects/the-nightmare-a-student-short-film
2343792,Film,95000,1526366504,1529683199,10,49,579,233,0,0,https://www.indiegogo.com/projects/mama-s-eggnog-feature-film
2379078,Home,40000,1535904000,1541174399,19,55,748,135,0,0,https://www.indiegogo.com/projects/pia-revolutionary-furniture-solution
2550201,Film,32507,1572710400,1577980799,2,39,508,160,1,0,https://www.indiegogo.com/projects/almost-made-movie
2164020,Food & Beverages,851088,1504468234,1509724799,9,114,979,212,1,2,https://www.indiegogo.com/projects/niche-zero-the-best-conical-burr-coffee-grinder
2606178,Phones & Accessories,10524,1590681599,1590767999,20,44,451,121,1,1,https://www.indiegogo.com/projects/ekster-key-holder-goodbye-to-lost-keys-clutter
2394731,Wellness,3013,1530742716,1533398399,1,14,162,128,1,0,https://www.indiegogo.com/projects/face-the-fear-firewalk-for-leukaemia-t-pll
2547757,Film,5000,1574956800,1577635199,11,62,768,45,0,2,https://www.indiegogo.com/projects/gigglebutt-an-nyu-thesis-film
1182761,Environment,50000,1427326068,1432569599,1,888,4801,229,0,0,https://www.indiegogo.com/projects/ecocasa-suyana
2516392,Comics,873,1566316800,1568995199,1,27,221,96,1,0,https://www.indiegogo.com/projects/regrowth-artbook
2218241,Film,7698,1509412445,1512057599,7,103,1255,149,1,1,https://www.indiegogo.com/projects/fugue-a-short-film-about-loss
2561881,Music,2200,1574611200,1576425599,1,22,179,164,0,0,https://www.indiegogo.com/projects/pre-order-a-new-cd-by-alexa-sunshine-rose
1161213,Travel & Outdoors,25000,1426198945,1430150399,15,244,1512,162,0,1,https://www.indiegogo.com/projects/the-extreme-workstation-toolbox-retriggered
1047396,Art,7500,1418203056,1421683199,17,97,1036,166,1,0,https://www.indiegogo.com/projects/con-safos-at-the-bowtie-project
2590566,Comics,500,1589472000,1592150399,7,24,227,67,1,0,https://www.indiegogo.com/projects/eudaimonia-2-from-town-to-trench
2715560,Art,500,1636646400,1636991999,3,24,131,47,1,1,https://www.indiegogo.com/projects/the-pee-tweet
2327493,Productivity,24089,1517276397,1519919999,1,11,99,182,1,0,https://www.indiegogo.com/projects/ebeam-smartpen-the-last-pen-you-ll-ever-need
2667527,Audio,16868,1617033599,1617119999,26,106,1396,151,1,2,https://www.indiegogo.com/projects/morph-seamlessly-switch-audio-across-all-devices
2595617,Health & Fitness,10000,1590422400,1593964799,4,34,335,64,1,0,https://www.indiegogo.com/projects/the-new-xl-octopus-pulling-system
2298035,Productivity,11360,1516569605,1519228799,8,18,101,74,1,1,https://www.indiegogo.com/projects/zcure-post-curing-tool-for-sla
2063704,Web Series & TV Shows,12000,1489933422,1493395199,6,68,612,224,0,0,https://www.indiegogo.com/projects/bagged-bored-season-2
2656363,Home,1500,1611590400,1614268799,8,39,520,83,1,0,https://www.indiegogo.com/projects/bobot-world-s-cleanest-vacuum-with-wet-wash-uv
2077112,Transportation,3000,1492733321,1495382399,17,69,647,55,0,1,https://www.indiegogo.com/projects/minimula-e-scooter-starting-at-399
1031048,Phones & Accessories,20175,1417932706,1423151999,4,50,316,99,1,0,https://www.indiegogo.com/projects/ivy-apple-lightning-protection-for-your-cable
2685310,Comics,26130,1625587200,1626883199,13,26,144,372,1,0,https://www.indiegogo.com/projects/knife-hand-blindspot-graphic-novel
2676039,Tabletop Games,1000,1619366400,1622044799,52,163,995,96,1,0,https://www.indiegogo.com/projects/tilescape-gothic-city-modular-building-system
2226270,Tabletop Games,3000,1506262532,1508860799,11,34,415,132,0,1,https://www.indiegogo.com/projects/build-your-own-mathematical-bridge
2567248,Fashion & Wearables,2500,1592150400,1597420799,13,43,404,60,1,1,https://www.indiegogo.com/projects/inring-the-convertible-ring-for-every-occasion
2209922,Camera Gear,32684,1505145599,1505231999,13,16,171,174,1,0,https://www.indiegogo.com/projects/cloud-connected-wearable-camera-shonin-streamcam
545415,Writing & Publishing,10000,1381462921,1383926399,3,246,1282,94,0,1,https://www.indiegogo.com/projects/alynia-sky-an-empowered-girl-can-do-anything
2612140,Comics,500,1595865600,1597766399,19,36,168,48,1,0,https://www.indiegogo.com/projects/tribulation-taskforce-1-the-apostle-returns
2241484,Food & Beverages,20000,1509388724,1513353599,11,113,1163,152,0,0,https://www.indiegogo.com/projects/mama-buci-honey-that-makes-a-difference
2129651,Dance & Theater,5000,1497922270,1502467199,4,55,459,194,0,1,https://www.indiegogo.com/projects/eat-sleep-dance-repeat-convention-season-3
1731460,Productivity,10221,1461599999,1461686399,4,121,951,196,1,0,https://www.indiegogo.com/projects/phillips-bits-prevent-remove-stripped-screws
2114635,Food & Beverages,373035,1494518399,1494604799,17,46,588,283,1,0,https://www.indiegogo.com/projects/pico-c-craft-brewing-for-all
2101706,Web Series & TV Shows,1500,1499068742,1502121599,1,40,417,144,0,1,https://www.indiegogo.com/projects/twincidents-a-new-shakespeare-webseries
585576,Art,1000,1384064984,1385395199,2,60,237,217,0,0,https://www.indiegogo.com/projects/get-me-vaccinated-for-my-desert-expedition
2690646,Film,15000,1626105600,1628783999,6,54,480,90,1,0,https://www.indiegogo.com/projects/gold-ninja-video
2486460,Film,7000,1554652800,1557331199,6,58,462,218,0,2,https://www.indiegogo.com/projects/fty-failure-to-yield-thesis-short-film
1144963,Comics,8500,1425828890,1429804799,14,122,1349,172,0,0,https://www.indiegogo.com/projects/honduras-el-habito-de-la-mordaza
1881599,Audio,75093,1477415712,1481385599,5,53,900,184,1,0,https://www.indiegogo.com/projects/spaco-voice-controlled-levitating-speaker
2661332,Phones & Accessories,10000,1626710400,1630252799,44,219,2791,229,1,2,https://www.indiegogo.com/projects/flash-pro-world-s-fastest-powerbank-redesigned
2614058,Music,2500,1593705600,1596211199,7,22,236,108,1,0,https://www.indiegogo.com/projects/abney-park-quarantined-live-in-concert-3
2467818,Web Series & TV Shows,3700,1554739200,1557503999,9,48,616,74,0,0,https://www.indiegogo.com/projects/the-hunted-allgovia
2584944,Productivity,52919,1583078399,1583164799,16,48,449,47,1,2,https://www.indiegogo.com/projects/ifu-bs1-most-compact-yet-powerful-e-screwdriver
1577535,Comics,4000,1457762906,1462982399,3,144,769,182,0,1,https://www.indiegogo.com/projects/shielding-assange-the-voluntaryists-vs-the-nsa-2
2613921,Audio,5017,1593878399,1593964799,7,26,301,153,1,0,https://www.indiegogo.com/projects/vie-fit2-the-soft-custom-fit-wireless-earphone
2503064,Music,12000,1557849600,1561823999,5,83,491,266,0,0,https://www.indiegogo.com/projects/one-fine-morning-denise-leslie-s-debut-recording
2608658,Health & Fitness,10000,1595260800,1598025599,10,54,514,223,1,0,https://www.indiegogo.com/projects/carealert-always-know-that-your-parents-are-safe
2114467,Film,12000,1499305040,1504540799,8,46,639,49,0,0,https://www.indiegogo.com/projects/look-back--2
2442144,Productivity,34839,1542902400,1548172799,9,68,658,301,1,0,https://www.indiegogo.com/projects/gpd-win2-third-cooling-mod--2
2569777,Film,6000,1578240000,1580918399,7,59,475,66,0,2,https://www.indiegogo.com/projects/long-count
1652986,Transportation,10080,1456243199,1456329599,2,17,96,100,1,0,https://www.indiegogo.com/projects/pon-the-punctureless-push-pin
1560090,Transportation,69635,1449417599,1449503999,14,81,717,70,1,1,https://www.indiegogo.com/projects/daymak-ec1-ebike-carbon-fiber-electric-bicycle
1099844,Health & Fitness,13360,1423500921,1427039999,9,95,603,220,1,1,https://www.indiegogo.com/projects/before-elixir
2680613,Travel & Outdoors,40193,1621439999,1621526399,34,98,955,164,1,0,https://www.indiegogo.com/projects/gamma-all-season-graphene-infused-heated-jacket
2557629,Film,10212,1573488000,1576166399,17,112,954,217,1,0,https://www.indiegogo.com/projects/chronos-time-of-sand-short-film
2367927,Human Rights,1000000,1525053459,1527868799,4,16,271,164,0,0,https://www.indiegogo.com/projects/million-dollar-mission--3
2198664,Audio,30000,1504767273,1507391999,8,53,478,132,0,0,https://www.indiegogo.com/projects/air-one-next-generation-of-wireless-earphones
2541487,Music,1853,1570118400,1575388799,5,65,683,176,1,2,https://www.indiegogo.com/projects/free-system-sistema-libre-music-project
1110670,Writing & Publishing,2043,1424748457,1428681599,3,28,186,118,1,2,https://www.indiegogo.com/projects/poetry-jawns-a-podcast
2442949,Writing & Publishing,4613,1543593600,1547222399,5,62,529,156,1,0,https://www.indiegogo.com/projects/for-the-lives-of-all-women
2721830,Energy & Green Tech,10176,1638979199,1639065599,3,39,493,150,1,1,https://www.indiegogo.com/projects/lioncooler-pro-battery-solar-powered-freezer
2682614,Tabletop Games,4515,1622390399,1622476799,18,33,394,30,1,0,https://www.indiegogo.com/projects/graphic-cheatsheet-2-the-palettes-playing-cards
2429207,Energy & Green Tech,13500,1539705600,1541347199,1,35,415,125,0,0,https://www.indiegogo.com/projects/new-era-of-tesla-blue-energy-generation
2383506,Film,10396,1528349745,1533571199,6,75,795,769,1,0,https://www.indiegogo.com/projects/sisters-of-house-black-a-harry-potter-fan-film
2382278,Home,27476,1528127999,1528214399,7,41,414,143,1,0,https://www.indiegogo.com/projects/vaustil-primero-the-world-s-smartest-grill
2071548,Photography,2500,1492483252,1495123199,7,53,582,99,0,0,https://www.indiegogo.com/projects/flood-plain-color-field-art-energy
1397030,Transportation,25000,1441032729,1443628799,19,168,1634,190,0,2,https://www.indiegogo.com/projects/power-bikes-create-your-customized-e-bike
2664686,Food & Beverages,30550,1614700799,1614787199,2,39,415,166,1,0,https://www.indiegogo.com/projects/the-buccaneer-finally-solves-all-cast-iron-issues
2715903,Fashion & Wearables,22167,1636559999,1636646399,32,45,684,270,1,1,https://www.indiegogo.com/projects/the-undress-v6-1-dress-in-crowdfunding-history
2199309,Travel & Outdoors,30004,1504108799,1504195199,33,14,209,211,1,2,https://www.indiegogo.com/projects/meet-numi-the-smart-travel-backpack
1481073,Transportation,20000,1446998900,1450540799,25,67,1055,178,0,0,https://www.indiegogo.com/projects/sitgo-first-folding-electric-bike-with-car-charge
1026473,Local Businesses,20000,1422484098,1426003199,1,100,503,247,0,2,https://www.indiegogo.com/projects/ink-iron-all-girls-auto-body-shop
2561479,Human Rights,30000,1574265600,1576857599,12,54,632,205,0,0,https://www.indiegogo.com/projects/muslim-jewish-conference-we-are-change
2317382,Photography,19267,1521427909,1525622399,1,176,1065,34,1,0,https://www.indiegogo.com/projects/atelieri-o-haapala-neo-victorian-photography
2220122,Transportation,180000,1506037277,1511279999,12,96,871,166,0,0,https://www.indiegogo.com/projects/every-car-should-have-this-life-saving-device
1176126,Home,6000,1427677150,1431619199,10,158,1211,160,0,2,https://www.indiegogo.com/projects/decibite-simple-hosting-for-internet-entrepreneurs
2680944,Comics,8000,1629907200,1632585599,8,43,388,61,1,0,https://www.indiegogo.com/projects/black-white-vol-2-man-vs-machine
2456164,Home,83041,1547308799,1547395199,9,17,81,134,1,0,https://www.indiegogo.com/projects/archon-the-invisible-wireless-charger--2
1627629,Fashion & Wearables,5000,1453953791,1457020799,13,46,686,132,0,0,https://www.indiegogo.com/projects/ziggit-online-security-and-safety-for-everyone--3
631634,Video Games,400000,1388991415,1394207999,1,234,1315,256,0,0,https://www.indiegogo.com/projects/gamersonline
2021181,Wellness,3200,1486971106,1489593599,6,35,393,128,0,0,https://www.indiegogo.com/projects/happy-healthy-homemades
2137910,Audio,80000,1505881494,1511107199,9,198,1722,162,0,0,https://www.indiegogo.com/projects/murel-venom
501240,Video Games,150000,1376842806,1382111999,7,110,1220,280,0,2,https://www.indiegogo.com/projects/venturia-online-mmorpg
2645066,Comics,600,1606492800,1610035199,4,16,87,257,1,0,https://www.indiegogo.com/projects/indiedeck-character-cards-release-1
2397296,Audio,13292,1539532800,1544803199,37,79,1158,105,0,0,https://www.indiegogo.com/projects/min-660-min-628-wooden-wireless-speakers
2283255,Wellness,20000,1515828243,1520611199,8,16,263,309,0,2,https://www.indiegogo.com/projects/rising-from-the-coma-onward-to-the-next-journey
2528993,Environment,10235,1566403200,1570118399,15,38,706,59,1,2,https://www.indiegogo.com/projects/going-viral-to-save-wild-salmon--2
2439939,Home,10000,1545840000,1548950399,41,181,1370,252,0,2,https://www.indiegogo.com/projects/world-s-most-foxy-cable-organizer-gamkki
2111926,Productivity,1000,1495238786,1500479999,1,41,521,167,0,1,https://www.indiegogo.com/projects/education-of-the-future-gamifying-education
1430300,Phones & Accessories,5045,1441900799,1441987199,14,30,189,100,1,0,https://www.indiegogo.com/projects/dundabunga-for-cameras-smartphones-and-tablets
2714426,Home,15000,1636387200,1641139199,36,108,1020,100,1,0,https://www.indiegogo.com/projects/skuma-electrolyte-enhanced-water-from-home
2490763,Comics,8176,1556035199,1556121599,20,49,397,133,1,0,https://www.indiegogo.com/projects/the-lost-kids-seeking-samarkand--2
2554281,Travel & Outdoors,2175,1571759999,1571846399,12,35,330,60,1,0,https://www.indiegogo.com/projects/pocketool-10-in-1-pocket-sized-tool-for-your-life
2488163,Fashion & Wearables,33302,1554220799,1554307199,6,32,387,35,1,0,https://www.indiegogo.com/projects/meridian-convertible-backpack-to-messenger-bag
2673670,Dance & Theater,8200,1618848000,1621526399,1,72,610,187,1,0,https://www.indiegogo.com/projects/farmgate-theatre
2668069,Health & Fitness,20000,1622476800,1625155199,2,40,746,195,1,0,https://www.indiegogo.com/projects/wype-the-eco-friendly-wet-wipe-alternative
2677364,"Podcasts, Blogs & Vlogs",3000,1621872000,1624636799,6,25,405,213,1,0,https://www.indiegogo.com/projects/artificial-outings-a-virtual-roving-tour
2614833,Fashion & Wearables,5000,1601222400,1603900799,9,51,376,120,1,2,https://www.indiegogo.com/projects/flexsee-magnetic-hinge-smart-glasses
